recording,loc,frame_id,time_sec,person_rank,person_count,bbox,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,yolo_conf,dist_conf2,dist_conf1,gt_distance_m,band,has_conf2,conf2_pixel_count,conf1_pixel_count,conf2_vs_conf1_abs_diff_m,divergence_flag,sharpness,vest,hard_hat,occlusion,orientation,lateral
Garage4,Garage,2250,75.02894049999304,1,1,"314.51,401.70,392.54,585.98",314.5106506347656,401.6994323730469,392.53582763671875,585.9842529296875,14378.855742705055,0.818199634552002,6.83984375,6.87890625,6.83984375,>5,True,4,223,0.0390625,False,2827.6297559401532,,,,,
Pave1,Pave,246,8.203155667055398,1,1,"0.33,299.68,199.70,719.27",0.33400726318359375,299.6752624511719,199.69677734375,719.2696533203125,83651.5000739398,0.9325461387634277,1.36669921875,1.3505859375,1.36669921875,<3,True,110,1067,0.01611328125,False,1489.1684294704667,,,,,
Pave1,Pave,258,8.603309708181769,1,1,"60.70,306.65,246.69,719.57",60.70075225830078,306.64630126953125,246.69149780273438,719.5723266601562,76800.41931710206,0.9425680637359619,1.70703125,1.7099609375,1.70703125,<3,True,1256,1664,0.0029296875,False,1447.5978226706154,,,,,
Pave1,Pave,276,9.20354100014083,1,2,"181.31,320.94,413.88,719.62",181.3120880126953,320.93609619140625,413.8800048828125,719.6163940429688,92720.24636849575,0.9238630533218384,2.185546875,2.189453125,2.185546875,<3,True,1211,1828,0.00390625,False,1732.5603262114564,,,,,
Pave1,Pave,276,9.20354100014083,2,2,"889.07,504.53,959.82,719.55",889.0658569335938,504.5343933105469,959.8185424804688,719.5479736328125,15212.78823684901,0.7847127318382263,,,,,False,0,0,,False,862.9235031826812,,,,,
Pave1,Pave,336,11.20431216713041,1,2,"656.18,321.77,878.53,719.26",656.1842041015625,321.7657470703125,878.531494140625,719.2584228515625,88381.41927033663,0.9311631917953491,1.87109375,1.8798828125,1.87109375,<3,True,1442,1798,0.0087890625,False,1652.0046926556304,,,,,
Pave1,Pave,336,11.20431216713041,2,2,"369.93,345.72,487.90,701.75",369.9271240234375,345.72259521484375,487.895263671875,701.7536010742188,42000.31541839242,0.9048711657524109,3.509765625,3.51953125,3.509765625,3-5,True,578,980,0.009765625,False,1744.041837829521,,,,,
Pave1,Pave,354,11.804543583188206,1,2,"622.87,329.89,804.23,719.37",622.874755859375,329.8885192871094,804.2269287109375,719.3666381835938,70632.70314001665,0.9298412203788757,2.37890625,2.38671875,2.37890625,<3,True,1253,1619,0.0078125,False,1584.6228945482924,,,,,
Pave1,Pave,354,11.804543583188206,2,2,"415.92,346.46,520.23,669.96",415.9156494140625,346.460205078125,520.2308349609375,669.9603271484375,33745.97525820136,0.870658278465271,3.892578125,3.9248046875,3.892578125,3-5,True,85,688,0.0322265625,False,1981.612218905558,,,,,
Pave1,Pave,366,12.204697833163664,1,2,"594.53,329.37,766.50,719.42",594.534423828125,329.3668212890625,766.496337890625,719.4241333007812,67075.00196760893,0.9275369644165039,2.767578125,2.78125,2.767578125,<3,True,935,1545,0.013671875,False,1854.35757215857,,,,,
Pave1,Pave,366,12.204697833163664,2,2,"412.17,349.10,505.21,638.80",412.1736145019531,349.1031494140625,505.20977783203125,638.798828125,26952.174480568618,0.8681132793426514,,4.099609375,4.099609375,3-5,False,0,356,,False,1987.3382249609613,,,,,
Pave1,Pave,378,12.604852250078693,1,2,"572.82,336.97,719.01,717.83",572.82373046875,336.9671630859375,719.0084228515625,717.8278198242188,55675.99794600159,0.9298753142356873,3.0546875,3.056640625,3.0546875,3-5,True,1015,1273,0.001953125,False,1828.898752387659,,,,,
Pave1,Pave,378,12.604852250078693,2,2,"402.77,349.21,491.44,625.37",402.77001953125,349.21240234375,491.44268798828125,625.3739013671875,24487.977043502033,0.8741686344146729,6.013671875,4.48046875,6.013671875,>5,True,2,308,1.533203125,True,2004.3296449633783,,,,,
Pave1,Pave,396,13.205083667067811,1,2,"548.56,340.74,672.44,698.88",548.5632934570312,340.7410888671875,672.441650390625,698.878173828125,44365.433641947806,0.9049801230430603,3.64453125,3.646484375,3.64453125,3-5,True,835,1011,0.001953125,False,1573.2076683571358,,,,,
Pave1,Pave,396,13.205083667067811,2,2,"369.55,346.57,455.83,594.81",369.5456848144531,346.5723876953125,455.82916259765625,594.8059692382812,21418.456718107685,0.874370276927948,4.91015625,4.94140625,4.91015625,3-5,True,144,382,0.03125,False,2137.3621628752876,,,,,
Pave1,Pave,414,13.805315167177469,1,2,"512.59,342.14,628.89,649.09",512.587890625,342.1436462402344,628.8860473632812,649.0929565429688,35697.63900029473,0.9111522436141968,4.2578125,4.265625,4.2578125,3-5,True,598,797,0.0078125,False,1668.2217341333017,,,,,
Pave1,Pave,414,13.805315167177469,2,2,"322.39,344.90,391.38,580.37",322.390625,344.8961486816406,391.3778076171875,580.3738403320312,16244.942516159266,0.8081938028335571,5.24609375,5.2578125,5.24609375,>5,True,149,367,0.01171875,False,2728.4425264753127,,,,,
Pave1,Pave,432,14.405546750174835,1,2,"489.68,344.88,581.37,605.12",489.6770324707031,344.88311767578125,581.368408203125,605.1165771484375,23861.163910655305,0.8477362394332886,4.9140625,4.92578125,4.9140625,3-5,True,348,517,0.01171875,False,1821.3488465111272,,,,,
Pave1,Pave,432,14.405546750174835,2,2,"259.80,341.07,321.27,574.72",259.8018493652344,341.07318115234375,321.26861572265625,574.7220458984375,14361.64017902501,0.818177342414856,6.953125,5.26171875,6.953125,>5,True,19,195,1.69140625,True,3261.4358843496,,,,,
Pave1,Pave,444,14.805701083038002,1,2,"193.95,341.55,304.55,577.11",193.953369140625,341.549072265625,304.5458984375,577.1142578125,26051.74968391657,0.8642836213111877,6.26953125,5.26953125,6.26953125,>5,True,27,284,1.0,True,2645.265076674981,,,,,
Pave1,Pave,444,14.805701083038002,2,2,"478.13,344.87,558.18,587.39",478.1275634765625,344.86663818359375,558.1802978515625,587.3921508789062,19414.830446958542,0.8897901773452759,5.42578125,5.43359375,5.42578125,>5,True,308,468,0.0078125,False,2297.0880346088293,,,,,
Pave1,Pave,456,15.205855542095378,1,2,"132.65,340.38,269.44,594.99",132.6511688232422,340.3817138671875,269.4396057128906,594.9874877929688,34827.125838386826,0.9129889011383057,,6.09765625,6.09765625,>5,False,0,1,,False,2913.510755140709,,,,,
Pave1,Pave,456,15.205855542095378,2,2,"461.31,349.46,549.54,575.69",461.3090515136719,349.46099853515625,549.5374755859375,575.688720703125,19959.715408338234,0.9042245745658875,,5.50390625,5.50390625,>5,False,0,323,,False,2097.2280526785676,,,,,
Pave1,Pave,468,15.606010042130947,1,2,"136.38,339.88,232.68,602.67",136.37554931640625,339.8764953613281,232.68356323242188,602.67041015625,25309.16000311356,0.8638948202133179,4.828125,4.85546875,4.828125,3-5,True,138,536,0.02734375,False,3183.5873285394914,,,,,
Pave1,Pave,468,15.606010042130947,2,2,"469.39,346.85,543.48,553.66",469.39111328125,346.8531494140625,543.4827270507812,553.661376953125,15322.755319185555,0.9100276231765747,6.1875,6.18359375,6.1875,>5,True,202,331,0.00390625,False,2255.6224316198227,,,,,
Pave1,Pave,480,16.006164458114654,1,2,"101.57,336.48,215.42,632.32",101.57274627685547,336.4811706542969,215.42269897460938,632.3241577148438,33681.71008280548,0.8643069267272949,4.63671875,4.46484375,4.63671875,3-5,True,79,615,0.171875,False,2968.376635581574,,,,,
Pave1,Pave,480,16.006164458114654,2,2,"470.69,349.81,536.76,547.32",470.6895446777344,349.805908203125,536.7586669921875,547.3218994140625,13049.708182375878,0.8931325078010559,,6.51953125,6.51953125,>5,False,0,269,,False,2436.130482325285,,,,,
Pave1,Pave,492,16.406318792141974,1,2,"95.24,334.44,221.05,635.52",95.24116516113281,334.4397277832031,221.05148315429688,635.5206298828125,37879.08403482055,0.8873215913772583,4.70703125,4.15625,4.70703125,3-5,True,7,547,0.55078125,True,3095.2940127598386,,,,,
Pave1,Pave,492,16.406318792141974,2,2,"464.34,349.89,536.09,531.56",464.3431091308594,349.89404296875,536.0906982421875,531.5571899414062,13033.892825664952,0.890123188495636,6.83203125,6.84375,6.83203125,>5,True,1,228,0.01171875,False,2673.9658128347705,,,,,
Pave1,Pave,516,17.206627833191305,1,2,"152.52,336.88,263.79,695.37",152.5162353515625,336.8808288574219,263.78826904296875,695.3731689453125,39890.17174437083,0.878218412399292,5.63671875,3.65625,5.63671875,>5,True,13,647,1.98046875,True,2774.4238738873737,,,,,
Pave1,Pave,516,17.206627833191305,2,2,"466.76,355.36,517.15,511.87",466.75732421875,355.3614501953125,517.1541748046875,511.8721618652344,7887.646951127797,0.8488689064979553,,7.10546875,7.10546875,>5,False,0,66,,False,3281.1582892899146,,,,,
Pave1,Pave,540,18.006936667021364,1,2,"217.16,335.84,351.67,719.56",217.1612548828125,335.83880615234375,351.67218017578125,719.558837890625,51614.53652256355,0.9088746905326843,3.111328125,3.15234375,3.111328125,3-5,True,555,1025,0.041015625,False,2446.7449039329363,,,,,
Pave1,Pave,540,18.006936667021364,2,2,"427.47,351.36,467.56,500.38",427.4707946777344,351.3594665527344,467.5621032714844,500.38092041015625,5974.465093687177,0.7649309635162354,,8.0625,8.0625,>5,False,0,30,,False,4175.10241895697,,,,,
Pave1,Pave,552,18.407090958207846,1,3,"277.24,338.96,434.55,719.48",277.244384765625,338.962646484375,434.5545959472656,719.4776611328125,59858.89731213078,0.9035753011703491,2.9296875,2.935546875,2.9296875,<3,True,183,1161,0.005859375,False,2743.821614340901,,,,,
Pave1,Pave,552,18.407090958207846,2,3,"386.04,354.33,456.37,489.02",386.0404052734375,354.32623291015625,456.3748779296875,489.018798828125,9473.530594557524,0.6158227324485779,,15.671875,15.671875,>5,False,0,13,,False,3873.651479966352,,,,,
Pave1,Pave,552,18.407090958207846,3,3,"387.21,355.31,432.78,483.79",387.2062683105469,355.3062744140625,432.7845153808594,483.794677734375,5856.276192203164,0.412386417388916,,,,,False,0,0,,False,5017.167362956345,,,,,
Pave1,Pave,564,18.807245083153248,1,1,"335.91,333.89,471.46,719.46",335.90838623046875,333.8921813964844,471.455322265625,719.4563598632812,52262.043036086485,0.9010132551193237,,2.619140625,2.619140625,<3,False,0,699,,False,2727.247359881418,,,,,
Pave1,Pave,618,20.60793941700831,1,3,"781.33,328.11,959.41,719.25",781.3287963867188,328.1080627441406,959.4102172851562,719.247314453125,69654.63371348754,0.9151296019554138,1.7763671875,1.8056640625,1.7763671875,<3,True,249,1410,0.029296875,False,1873.6616497354735,,,,,
Pave1,Pave,618,20.60793941700831,2,3,"201.06,343.32,344.44,457.17",201.06353759765625,343.3233642578125,344.4390563964844,457.1745300292969,16323.469958337955,0.308318555355072,,,,,False,0,0,,False,4214.344598240333,,,,,
Pave1,Pave,618,20.60793941700831,3,3,"201.77,342.91,277.05,528.38",201.76858520507812,342.9137878417969,277.053955078125,528.3792724609375,13962.837608235888,0.7718992829322815,,,,,False,0,0,,False,3299.1499934349004,,,,,
Pave1,Pave,630,21.008093792013824,1,2,"870.29,333.46,959.80,719.52",870.290771484375,333.4556579589844,959.7967529296875,719.5233154296875,34555.364586208016,0.8621670603752136,,14.3046875,14.3046875,>5,False,0,11,,False,1452.8289844063563,,,,,
Pave1,Pave,630,21.008093792013824,2,2,"192.76,337.63,269.28,532.44",192.7580108642578,337.6341247558594,269.27569580078125,532.443359375,14906.351637312677,0.8142940998077393,,5.62890625,5.62890625,>5,False,0,1,,False,3687.1097785761244,,,,,
Pave1,Pave,654,21.808402792084962,1,2,"152.48,333.57,245.00,568.31",152.4775390625,333.5712890625,245.00204467773438,568.3134155273438,21719.399198228493,0.8305116891860962,5.66796875,5.68359375,5.66796875,>5,True,7,403,0.015625,False,3202.9425223065514,,,,,
Pave1,Pave,654,21.808402792084962,2,2,"887.87,624.96,959.47,719.41",887.86962890625,624.95703125,959.4669799804688,719.4135131835938,6762.833898235112,0.7467821836471558,,,,,False,0,0,,False,1001.2571170293311,,,,,
Pave1,Pave,666,22.208557333098724,1,1,"152.94,330.79,249.82,581.01",152.9352569580078,330.79248046875,249.82315063476562,581.0126953125,24243.309571556747,0.8841704726219177,,5.095703125,5.095703125,>5,False,0,38,,False,3378.188107635036,,,,,
Pave1,Pave,702,23.409021000145003,1,2,"508.14,322.90,765.79,719.24",508.1414794921875,322.89581298828125,765.789794921875,719.2392578125,102117.22089055926,0.9363718628883362,1.732421875,1.7412109375,1.732421875,<3,True,1483,1891,0.0087890625,False,1627.6508661538564,,,,,
Pave1,Pave,702,23.409021000145003,2,2,"181.82,338.82,293.88,650.56",181.822265625,338.8175048828125,293.8822021484375,650.5570068359375,34933.50880071521,0.8770402669906616,4.0390625,4.0546875,4.0390625,3-5,True,461,860,0.015625,False,2375.004332332215,,,,,
Pave1,Pave,732,24.409407625207677,1,2,"186.58,341.02,338.43,718.93",186.5776824951172,341.0228271484375,338.4275207519531,718.9281616210938,57384.86391606834,0.9272445440292358,3.013671875,3.01953125,3.013671875,3-5,True,1168,1380,0.005859375,False,2170.9487997451747,,,,,
Pave1,Pave,732,24.409407625207677,2,2,"432.90,335.86,581.34,719.44",432.9027099609375,335.8558349609375,581.33642578125,719.4432373046875,56937.30347174406,0.9295611381530762,2.615234375,2.62890625,2.615234375,<3,True,856,1253,0.013671875,False,1685.9540680559958,,,,,
Pave1,Pave,744,24.809562292182818,1,2,"217.83,328.51,389.90,719.40",217.82752990722656,328.50927734375,389.9049072265625,719.3972778320312,67262.98194962274,0.9352307915687561,2.541015625,2.541015625,2.541015625,<3,True,1409,1629,0.0,False,1751.9587257329415,,,,,
Pave1,Pave,744,24.809562292182818,2,2,"423.70,344.08,556.28,718.45",423.70147705078125,344.0811462402344,556.2830200195312,718.445068359375,49633.74642638862,0.9221236705780029,2.994140625,3.015625,2.994140625,<3,True,538,1103,0.021484375,False,1863.8780213495706,,,,,
Pave1,Pave,762,25.409794375067577,1,2,"240.73,314.78,447.22,719.45",240.7257843017578,314.7768249511719,447.221435546875,719.4508666992188,83563.42979275668,0.9347191452980042,1.875,1.8759765625,1.875,<3,True,1092,1866,0.0009765625,False,1797.279585799798,,,,,
Pave1,Pave,762,25.409794375067577,2,2,"417.83,348.48,510.95,697.11",417.8251647949219,348.4840393066406,510.949951171875,697.1149291992188,32466.177145653404,0.8250523805618286,3.5048828125,3.6171875,3.5048828125,3-5,True,8,457,0.1123046875,False,2038.629410718674,,,,,
Pave1,Pave,786,26.210103917168453,1,2,"442.07,328.95,741.39,719.29",442.0707092285156,328.9490661621094,741.3868408203125,719.2864379882812,116834.2721507186,0.9228439331054688,1.22265625,1.2333984375,1.22265625,<3,True,1279,2499,0.0107421875,False,1353.5435319709813,,,,,
Pave1,Pave,786,26.210103917168453,2,2,"404.46,347.39,490.52,622.07",404.45928955078125,347.39337158203125,490.52288818359375,622.0738525390625,23639.990665353835,0.8453224301338196,4.390625,4.40234375,4.390625,3-5,True,172,394,0.01171875,False,1750.654100588317,,,,,
Pave1,Pave,798,26.610258750151843,1,2,"626.03,329.30,959.89,718.94",626.03173828125,329.29827880859375,959.8877563476562,718.9400634765625,130084.25470153615,0.8831175565719604,0.81591796875,0.859375,0.81591796875,<3,True,211,1754,0.04345703125,False,1171.166367255509,,,,,
Pave1,Pave,798,26.610258750151843,2,2,"389.46,349.22,473.48,604.95",389.4623107910156,349.21661376953125,473.47943115234375,604.952880859375,21486.22473284416,0.856260359287262,4.79296875,4.716796875,4.79296875,3-5,True,1,138,0.076171875,False,1641.8826016098076,,,,,
Pave1,Pave,816,27.210491000209004,1,1,"384.34,348.95,461.47,579.53",384.3406677246094,348.94580078125,461.4667053222656,579.5264892578125,17783.774848736823,0.8947071433067322,5.310546875,5.33203125,5.310546875,>5,True,110,276,0.021484375,False,2089.7323926062422,,,,,
Pave1,Pave,828,27.61064587510191,1,1,"384.31,350.96,445.44,572.05",384.3072509765625,350.9584655761719,445.442138671875,572.0494995117188,13516.375530090183,0.8761679530143738,5.62890625,5.62890625,5.62890625,>5,True,47,247,0.0,False,2251.1563434271607,,,,,
Pave1,Pave,840,28.010800749994814,1,1,"354.62,349.39,448.94,560.53",354.61688232421875,349.39263916015625,448.9361572265625,560.5341186523438,19914.711247511208,0.8980143666267395,,6.33984375,6.33984375,>5,False,0,95,,False,1997.333609569163,,,,,
Pave1,Pave,858,28.61103312508203,1,1,"320.60,348.34,401.09,541.72",320.604736328125,348.3371887207031,401.08917236328125,541.717041015625,15564.068352518603,0.9081941843032837,7.068359375,6.5,7.068359375,>5,True,16,269,0.568359375,True,2082.0583277152655,,,,,
Pave1,Pave,876,29.211265583056957,1,1,"274.49,350.26,353.04,537.36",274.4878234863281,350.25946044921875,353.03814697265625,537.3646240234375,14697.17112471722,0.888705849647522,,7.208984375,7.208984375,>5,False,0,20,,False,2882.8814101226517,,,,,
Pave1,Pave,888,29.611420625122264,1,2,"259.38,343.65,319.01,539.18",259.37847900390625,343.6495361328125,319.0142822265625,539.1768798828125,11660.430196523666,0.8339728713035583,,7.81640625,7.81640625,>5,False,0,14,,False,4130.997708490266,,,,,
Pave1,Pave,888,29.611420625122264,2,2,"930.35,586.77,959.75,719.50",930.353271484375,586.7703857421875,959.746337890625,719.499267578125,3901.3088378310204,0.32596272230148315,,,,,False,0,0,,False,1192.3351636716914,,,,,
Pave1,Pave,942,31.412118333159015,1,2,"685.73,352.52,825.03,636.74",685.72998046875,352.52117919921875,825.0291748046875,636.7390747070312,39591.32386009395,0.9268192648887634,,5.146484375,5.146484375,>5,False,0,110,,False,2042.9286999376052,,,,,
Pave1,Pave,942,31.412118333159015,2,2,"136.47,339.14,225.88,578.92",136.46954345703125,339.1397705078125,225.88153076171875,578.9178466796875,21439.03430262208,0.8835755586624146,,5.1484375,5.1484375,>5,False,0,147,,False,3465.3103969821673,,,,,
Pave1,Pave,954,31.81227337499149,1,2,"133.45,341.03,229.90,608.80",133.44813537597656,341.028564453125,229.90155029296875,608.8013916015625,25827.603600444272,0.8874173760414124,5.20703125,4.7734375,5.20703125,>5,True,49,427,0.43359375,False,3029.338074291484,,,,,
Pave1,Pave,954,31.81227337499149,2,2,"672.43,347.92,765.68,600.32",672.43115234375,347.9173583984375,765.677978515625,600.318115234375,23535.569498330355,0.8476966619491577,5.03515625,5.0625,5.03515625,>5,True,184,467,0.02734375,False,2093.7201656540024,,,,,
Pave1,Pave,978,32.61258379206993,1,2,"163.17,342.30,283.64,641.80",163.16566467285156,342.2997741699219,283.6403503417969,641.7996826171875,36082.157328062225,0.9041640758514404,4.1875,4.19921875,4.1875,3-5,True,335,811,0.01171875,False,3023.781422295077,,,,,
Pave1,Pave,978,32.61258379206993,2,2,"627.67,353.99,722.23,567.18",627.6722412109375,353.9875793457031,722.2330322265625,567.1812744140625,20159.764445208013,0.9079104065895081,6.234375,6.1015625,6.234375,>5,True,103,386,0.1328125,False,1989.6694801032652,,,,,
Pave1,Pave,990,33.01273887511343,1,2,"196.62,339.50,308.61,667.89",196.61920166015625,339.49542236328125,308.6051330566406,667.8876953125,36775.31454962678,0.8985428214073181,3.84375,3.859375,3.84375,3-5,True,495,836,0.015625,False,2728.957419403695,,,,,
