image_id,recording,frame_id,time_sec,worker_index,source,yolo_conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2,inner_x1,inner_y1,inner_x2,inner_y2,depth_region_x1,depth_region_y1,depth_region_x2,depth_region_y2,depth_z_m,distance_band,depth_status,depth_source,depth_valid_count,depth_high_conf_count,depth_reason,manual_distance_band,distance_band_gt,count_ok,updated_at
Pave1_000378,Pave1,378,12.604852250078693,1,yolo,0.929875,572.82373,336.967163,719.008423,717.82782,609.369903,394.096262,682.46225,565.483557,162,105,182,151,3.056641,Close,valid_depth,conf2,815,720,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000378,Pave1,378,12.604852250078693,2,yolo,0.874169,402.77002,349.212402,491.442688,625.373901,424.938187,390.636627,469.274521,514.909301,113,104,126,138,4.476562,Close,valid_depth,conf1,234,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000396,Pave1,396,13.205083667067811,1,yolo,0.90498,548.563293,340.741089,672.44165,698.878174,579.532882,394.461652,641.472061,555.62334,154,105,172,149,3.615234,Close,valid_depth,conf2,629,478,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000396,Pave1,396,13.205083667067811,2,yolo,0.87437,369.545685,346.572388,455.829163,594.805969,391.116555,383.807425,434.258293,495.512537,104,102,116,133,4.910156,Close,valid_depth,conf2,254,125,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000414,Pave1,414,13.805315167177469,1,yolo,0.911152,512.587891,342.143646,628.886047,649.092957,541.66243,388.186043,599.811508,526.313233,144,103,160,141,4.261719,Close,valid_depth,conf2,525,410,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000414,Pave1,414,13.805315167177469,2,yolo,0.808194,322.390625,344.896149,391.377808,580.37384,339.637421,380.217803,374.131012,486.182764,90,101,100,130,5.238281,Close,valid_depth,conf2,245,124,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000432,Pave1,432,14.405546750174835,1,yolo,0.847736,489.677032,344.883118,581.368408,605.116577,512.599876,383.918137,558.445564,501.023193,136,102,149,134,4.910156,Close,valid_depth,conf2,355,262,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000432,Pave1,432,14.405546750174835,2,yolo,0.818177,259.801849,341.073181,321.268616,574.722046,275.168541,376.120511,305.901924,481.2625,73,100,82,129,5.195312,Close,valid_depth,conf1,91,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000444,Pave1,444,14.805701083038002,1,yolo,0.864284,193.953369,341.549072,304.545898,577.114258,221.601501,376.88385,276.897766,482.888184,59,100,74,129,5.244141,Close,valid_depth,conf1,196,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000444,Pave1,444,14.805701083038002,2,yolo,0.88979,478.127563,344.866638,558.180298,587.392151,498.140747,381.245465,538.167114,490.381946,132,101,144,131,5.425781,Close,valid_depth,conf2,330,253,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000456,Pave1,456,15.205855542095378,1,yolo,0.912989,132.651169,340.381714,269.439606,594.987488,166.848278,378.57258,235.242497,493.145178,44,100,63,132,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,true,2026-07-02T11:42:37-04:00
Pave1_000456,Pave1,456,15.205855542095378,2,yolo,0.904225,461.309052,349.460999,549.537476,575.688721,483.366158,383.395157,527.48037,485.197632,128,102,141,130,5.566406,Close,valid_depth,conf1,234,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000468,Pave1,468,15.606010042130947,1,yolo,0.863895,136.375549,339.876495,232.683563,602.67041,160.452552,379.295582,208.60656,497.552844,42,101,56,133,4.816406,Close,valid_depth,conf2,358,99,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000468,Pave1,468,15.606010042130947,2,yolo,0.910028,469.391113,346.853149,543.482727,553.661377,487.914017,377.874383,524.959823,470.938086,130,100,140,126,6.199219,Far,valid_depth,conf2,207,139,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave1_000480,Pave1,480,16.006164458114654,1,yolo,0.864307,101.572746,336.481171,215.422699,632.324158,130.035234,380.857619,186.960211,513.986963,34,101,50,138,4.515625,Close,valid_depth,conf2,412,48,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000480,Pave1,480,16.006164458114654,2,yolo,0.893133,470.689545,349.805908,536.758667,547.321899,487.206825,379.433307,520.241386,468.315503,129,101,139,125,6.582031,Far,valid_depth,conf1,157,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_000492,Pave1,492,16.406318792141974,1,yolo,0.887322,95.241165,334.439728,221.051483,635.52063,126.693744,379.601863,189.598904,515.088269,33,101,51,138,4.234375,Close,valid_depth,conf2,462,1,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000492,Pave1,492,16.406318792141974,2,yolo,0.890123,464.343109,349.894043,536.090698,531.55719,482.280006,377.143515,518.153801,458.891931,128,100,139,123,6.832031,Far,valid_depth,conf2,129,1,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave1_000516,Pave1,516,17.206627833191305,1,yolo,0.878218,152.516235,336.880829,263.788269,695.373169,180.334244,390.65468,235.97026,551.976233,48,104,63,148,5.636719,Close,valid_depth,conf2,363,12,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000516,Pave1,516,17.206627833191305,2,yolo,0.848869,466.757324,355.36145,517.154175,511.872162,479.356537,378.838057,504.554962,449.267877,127,101,135,120,7.09375,Far,valid_depth,conf1,7,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_000540,Pave1,540,18.006936667021364,1,yolo,0.908875,217.161255,335.838806,351.67218,719.558838,250.788986,393.396811,318.044449,566.070825,66,104,85,151,3.117188,Close,valid_depth,conf2,778,593,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000540,Pave1,540,18.006936667021364,2,yolo,0.764931,427.470795,351.359467,467.562103,500.38092,437.493622,373.712685,457.539276,440.772339,116,99,123,118,8.085938,Far,valid_depth,conf1,15,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_000552,Pave1,552,18.407090958207846,1,yolo,0.903575,277.244385,338.962646,434.554596,719.477661,316.571938,396.039898,395.227043,567.271655,84,105,106,152,2.929688,Very_Close,valid_depth,conf2,782,183,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_000552,Pave1,552,18.407090958207846,3,edited,0.412386,395.206268,355.306274,440.784515,483.794678,406.60083,374.579535,429.389953,432.399316,108,99,115,116,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_000564,Pave1,564,18.807245083153248,1,edited,0.901013,362.908386,332.892181,471.455322,719.45636,390.04512,390.876808,444.318588,564.830688,104,104,119,151,2.632812,Very_Close,valid_depth,conf1,489,,fallback_conf_ge_1,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_000564,Pave1,564,18.807245083153248,2,added,,353.333332,352.333328,393.333332,423.333328,363.333332,362.983328,383.333332,394.933328,96,96,103,106,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_000618,Pave1,618,20.60793941700831,1,yolo,0.91513,781.328796,328.108063,959.410217,719.247314,825.849151,386.778951,914.889862,562.791614,220,103,244,151,1.772461,Very_Close,valid_depth,conf2,786,87,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_000618,Pave1,618,20.60793941700831,3,edited,0.771899,222.768585,345.913788,272.053955,528.379272,235.089927,373.283611,259.732612,455.393078,62,99,70,122,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_000630,Pave1,630,21.008093792013824,1,edited,0.862167,884.290771,419.455658,960,712.523315,903.218078,463.415807,941.072693,595.296252,240,123,251,159,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,<3,<3,true,2026-07-02T11:42:37-04:00
Pave1_000630,Pave1,630,21.008093792013824,2,edited,0.814294,203.758011,342.634125,263.275696,532.443359,218.637432,371.10551,248.396275,456.519665,58,98,67,122,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_000654,Pave1,654,21.808402792084962,1,yolo,0.830512,152.477539,333.571289,245.002045,568.313416,175.608666,368.782608,221.870919,474.416565,46,98,60,127,5.667969,Close,valid_depth,conf2,232,7,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000666,Pave1,666,22.208557333098724,1,yolo,0.88417,152.935257,330.79248,249.823151,581.012695,177.15723,368.325512,225.601178,480.924609,47,98,61,129,5.058594,Close,valid_depth,conf1,26,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000702,Pave1,702,23.409021000145003,1,yolo,0.936372,508.141479,322.895813,765.789795,719.239258,572.553558,382.34733,701.377716,560.70188,152,101,188,150,1.748047,Very_Close,valid_depth,conf2,1326,898,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_000702,Pave1,702,23.409021000145003,2,yolo,0.87704,181.822266,338.817505,293.882202,650.557007,209.83725,385.57843,265.867218,525.861206,55,102,71,141,4.017578,Close,valid_depth,conf2,603,320,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000732,Pave1,732,24.409407625207677,1,yolo,0.927245,186.577682,341.022827,338.427521,718.928162,224.540142,397.708627,300.465061,567.766028,59,106,81,152,3.001953,Close,valid_depth,conf2,969,850,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000732,Pave1,732,24.409407625207677,2,yolo,0.929561,432.90271,335.855835,581.336426,719.443237,470.011139,393.393945,544.227997,566.008276,125,104,146,151,2.611328,Very_Close,valid_depth,conf2,848,700,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_000744,Pave1,744,24.809562292182818,1,yolo,0.935231,217.82753,328.509277,389.904907,719.397278,260.846874,387.142477,346.885563,563.042078,69,103,93,151,2.550781,Very_Close,valid_depth,conf2,1084,889,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_000744,Pave1,744,24.809562292182818,2,yolo,0.922124,423.701477,344.081146,556.28302,718.445068,456.846863,400.235734,523.137634,568.699499,121,106,140,152,2.994141,Very_Close,valid_depth,conf2,745,541,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_000762,Pave1,762,25.409794375067577,1,yolo,0.934719,240.725784,314.776825,447.221436,719.450867,292.349697,375.477931,395.597523,557.58125,77,100,106,149,1.873047,Very_Close,valid_depth,conf2,1167,721,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_000762,Pave1,762,25.409794375067577,2,yolo,0.825052,417.825165,348.484039,510.949951,697.114929,441.106362,400.778672,487.668754,557.662573,117,106,131,149,3.504883,Close,valid_depth,conf2,426,8,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000786,Pave1,786,26.210103917168453,1,yolo,0.922844,442.070709,328.949066,741.386841,719.286438,516.899742,387.499672,666.557808,563.151489,137,103,178,151,1.223633,Very_Close,valid_depth,conf2,1505,691,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_000786,Pave1,786,26.210103917168453,2,yolo,0.845322,404.45929,347.393372,490.522888,622.073853,425.975189,388.595444,469.006989,512.201661,113,103,126,137,4.390625,Close,valid_depth,conf2,387,178,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000798,Pave1,798,26.610258750151843,1,yolo,0.883118,626.031738,329.298279,959.887756,718.940063,709.495743,387.744547,876.423751,563.083349,189,103,234,151,0.880859,Very_Close,valid_depth,conf2,877,7,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_000798,Pave1,798,26.610258750151843,2,yolo,0.85626,389.462311,349.216614,473.479431,604.952881,410.466591,387.577054,452.475151,502.658374,109,103,121,135,4.792969,Close,valid_depth,conf2,143,1,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000816,Pave1,816,27.210491000209004,1,yolo,0.894707,384.340668,348.945801,461.466705,579.526489,403.622177,383.532904,442.185196,487.294214,107,102,118,130,5.310547,Close,valid_depth,conf2,232,112,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000828,Pave1,828,27.61064587510191,1,yolo,0.876168,384.307251,350.958466,445.442139,572.0495,399.590973,384.122121,430.158417,483.613086,106,102,115,129,5.628906,Close,valid_depth,conf2,210,50,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000840,Pave1,840,28.010800749994814,1,yolo,0.898014,354.616882,349.392639,448.936157,560.534119,378.196701,381.063861,425.356338,476.077527,100,101,114,127,8.34375,Far,valid_depth,conf1,6,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_000858,Pave1,858,28.61103312508203,1,yolo,0.908194,320.604736,348.337189,401.089172,541.717041,340.725845,377.344167,380.968063,464.3651,90,100,102,124,6.449219,Far,valid_depth,conf1,209,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_000876,Pave1,876,29.211265583056957,1,yolo,0.888706,274.487823,350.25946,353.038147,537.364624,294.125404,378.325235,333.400566,462.522558,78,100,89,124,6.478516,Far,valid_depth,conf1,2,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_000888,Pave1,888,29.611420625122264,1,yolo,0.833973,259.378479,343.649536,319.014282,539.17688,274.28743,372.978638,304.105331,460.965942,73,99,82,123,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_000888,Pave1,888,29.611420625122264,2,yolo,0.325963,930.353271,586.770386,959.746338,719.499268,937.701538,606.679718,952.398071,666.407715,250,161,254,178,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,<3,<3,true,2026-07-02T11:42:37-04:00
Pave1_000942,Pave1,942,31.412118333159015,1,yolo,0.926819,685.72998,352.521179,825.029175,636.739075,720.554779,395.153863,790.204376,523.051917,192,105,211,140,4.236328,Close,valid_depth,conf1,20,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000942,Pave1,942,31.412118333159015,2,yolo,0.883576,136.469543,339.139771,225.881531,578.917847,158.82254,375.106482,203.528534,483.006617,42,100,55,129,5.138672,Close,valid_depth,conf1,130,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000954,Pave1,954,31.81227337499149,1,yolo,0.887417,133.448135,341.028564,229.90155,608.801392,157.561489,381.194488,205.788196,501.692261,42,101,55,134,4.792969,Close,valid_depth,conf2,309,31,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000954,Pave1,954,31.81227337499149,2,yolo,0.847697,672.431152,347.917358,765.677979,600.318115,695.742859,385.777472,742.366272,499.357812,185,102,198,134,5.035156,Close,valid_depth,conf2,311,195,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000978,Pave1,978,32.61258379206993,1,yolo,0.904164,163.165665,342.299774,283.64035,641.799683,193.284336,387.22476,253.521679,521.999719,51,103,68,140,4.175781,Close,valid_depth,conf2,554,256,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000978,Pave1,978,32.61258379206993,2,yolo,0.90791,627.672241,353.987579,722.233032,567.181274,651.312439,385.966633,698.592834,481.903796,173,102,187,129,6.1875,Far,valid_depth,conf2,239,31,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave1_000990,Pave1,990,33.01273887511343,1,yolo,0.898543,196.619202,339.495422,308.605133,667.887695,224.615685,388.754263,280.60865,536.530786,59,103,75,144,3.837891,Close,valid_depth,conf2,592,394,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_000990,Pave1,990,33.01273887511343,2,edited,0.877669,632.159058,355.285553,685.259399,547.136353,645.434143,384.063173,671.984314,470.396033,172,102,180,126,6.464844,Far,valid_depth,conf1,14,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_001014,Pave1,1014,33.81304925004952,1,yolo,0.910592,271.458496,340.643433,422.718262,719.422607,309.273438,397.460309,384.903321,567.910937,82,105,103,152,3.296875,Close,valid_depth,conf2,862,599,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001014,Pave1,1014,33.81304925004952,2,yolo,0.858733,570.911621,357.769958,632.282349,521.319092,586.254303,382.302328,616.939667,455.899438,156,101,165,122,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_001044,Pave1,1044,34.81343733309768,1,yolo,0.896474,453.834045,334.813599,600.557007,719.513794,490.514786,392.518628,563.876267,565.633716,130,104,151,151,2.462891,Very_Close,valid_depth,conf2,887,695,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Pave1_001086,Pave1,1086,36.21398083306849,1,yolo,0.888046,343.242249,348.56073,424.160645,500.391846,363.471848,371.335397,403.931046,439.6594,96,99,108,118,17.8125,Far,valid_depth,conf1,27,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_001098,Pave1,1098,36.61413620808162,1,yolo,0.878319,299.398987,346.964172,370.076965,501.953979,317.068481,370.212643,352.40747,439.958056,84,98,94,118,7.853516,Far,valid_depth,conf1,30,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_001110,Pave1,1110,37.014291583094746,1,yolo,0.785922,277.719299,346.167572,323.286499,502.894592,289.111099,369.676625,311.894699,440.203784,77,98,84,118,7.833984,Far,valid_depth,conf2,94,6,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave1_001122,Pave1,1122,37.414446875220165,1,yolo,0.84801,216.662781,345.740784,302.958008,507.078308,238.236588,369.941413,281.384201,442.543298,63,98,76,119,7.830078,Far,valid_depth,conf1,90,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Pave1_001134,Pave1,1134,37.81460216711275,1,edited,0.841703,188.567474,338.400208,244.29071,520.414185,202.498283,365.702305,230.359901,447.608594,53,97,62,120,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Pave1_001146,Pave1,1146,38.214757583104074,1,yolo,0.775344,160.670059,338.456421,229.458847,525.36261,177.867256,366.492349,212.26165,450.600134,47,97,57,121,6.84375,Far,valid_depth,conf2,145,39,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Pave1_001164,Pave1,1164,38.8149906671606,1,yolo,0.873593,131.776428,334.793365,214.7789,546.449524,152.527046,366.541789,194.028282,461.78706,40,97,52,124,5.878906,Close,valid_depth,conf1,129,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001176,Pave1,1176,39.21514600003138,1,yolo,0.836301,133.484131,336.976685,216.667755,569.879639,154.280037,371.912128,195.871849,476.718457,41,99,53,128,5.582031,Close,valid_depth,conf1,5,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001188,Pave1,1188,39.61530154221691,1,yolo,0.892192,142.928467,339.470154,239.738754,590.403015,167.131039,377.110083,215.536182,490.029871,44,100,58,131,5.21875,Close,valid_depth,conf1,272,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001236,Pave1,1236,41.21592325018719,1,yolo,0.880898,308.845459,340.911346,418.84845,666.213501,336.346207,389.706669,391.347702,536.092639,89,103,105,143,3.880859,Close,valid_depth,conf2,531,198,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001236,Pave1,1236,41.21592325018719,2,yolo,0.901624,638.630005,350.138031,751.472656,667.129883,666.840668,397.686809,723.261993,540.333142,177,106,193,145,3.9375,Close,valid_depth,conf2,484,174,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001254,Pave1,1254,41.816156667191535,1,yolo,0.872888,369.361206,346.345917,525.321289,698.111206,408.351227,399.11071,486.331268,557.40509,108,106,130,149,3.513672,Close,valid_depth,conf2,744,174,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001254,Pave1,1254,41.816156667191535,2,yolo,0.837803,560.705933,350.803375,655.424683,633.704224,584.38562,393.238502,631.744995,520.543884,155,104,169,139,4.21875,Close,valid_depth,conf2,371,177,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001272,Pave1,1272,42.41638983320445,1,edited,0.866009,541.344147,343.705688,618.954224,714.280884,560.746666,399.291967,599.551705,566.050806,149,106,160,151,3.072266,Close,valid_depth,conf2,481,394,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Pave1_001272,Pave1,1272,42.41638983320445,2,edited,0.518241,477.51889,345.518341,524.714355,614.318481,489.317756,385.838362,512.915489,506.798425,130,102,137,136,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,true,2026-07-02T11:42:37-04:00
Pave1_001326,Pave1,1326,44.217089832993224,1,yolo,0.892344,241.997833,342.796448,351.076477,575.439453,269.267494,377.692899,323.806816,482.382251,71,100,87,129,5.355469,Close,valid_depth,conf1,220,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
